Model_name,Sato-3DCNN,without_ss_rsa
T1094TS183_1,0.3170529,0.16520154
T1094TS183_2,0.31044048,0.15973921
T1094TS183_3,0.27838140000000006,0.15273857
T1094TS183_4,0.31592259999999994,0.2014705
T1094TS183_5,0.28556684,0.13853553
T1094TS187_1,0.11852227,0.22999151
T1094TS187_2,0.13851870000000002,0.27313533
T1094TS187_3,0.11689078,0.25129634
T1094TS187_4,0.15430681,0.19539316
T1094TS187_5,0.20172855,0.12981883
T1094TS198_1,0.11267739999999998,0.23787643
T1094TS198_2,0.13883455,0.23393142
T1094TS198_3,0.11512598,0.22111581
T1094TS198_4,0.15831982,0.19807623
T1094TS198_5,0.23183152,0.14198165
T1094TS209_1,0.2610281,0.27072328
T1094TS209_2,0.2610132,0.25318512
T1094TS209_3,0.25786552,0.20094447
T1094TS209_4,0.1359263,0.10934148
T1094TS209_5,0.28236103,0.22349615
T1094TS222_1,0.18389034,0.111703366
T1094TS222_2,0.21343413,0.15236938
T1094TS222_3,0.18162484,0.09449211
T1094TS222_4,0.12215577,0.19743504
T1094TS222_5,0.1057468,0.20330244
T1094TS226_1,0.3808243,0.30662143
T1094TS226_2,0.3494335,0.2727772
T1094TS226_3,0.40741047,0.27974775
T1094TS226_4,0.3940035,0.27800068
T1094TS226_5,0.32217345,0.22788684
T1094TS238_1,0.38824369999999997,0.2047165
T1094TS238_2,0.40705749999999996,0.18940027
T1094TS238_3,0.36140713,0.17331389
T1094TS238_4,0.36392322,0.15792609999999999
T1094TS238_5,0.34956047,0.18984136
T1094TS252_1,0.09005756,0.21695729
T1094TS252_2,0.09963588,0.23168173
T1094TS252_3,0.11686595,0.22870296
T1094TS252_4,0.1321259,0.20534097
T1094TS252_5,0.21107070000000003,0.13765518
T1094TS277_1,0.116927035,0.073658876
T1094TS277_2,0.13414179,0.080819234
T1094TS277_3,0.13161825,0.07798663
T1094TS319_1,0.12651132,0.18824847
T1094TS319_2,0.13393729999999998,0.18455689
T1094TS319_3,0.24213398,0.13781129
T1094TS319_4,0.26657552,0.14212987
T1094TS319_5,0.21144037,0.07814761
T1094TS324_1,0.44208822,0.38611868
T1094TS324_2,0.28650886,0.17531882
T1094TS324_3,0.45488605,0.30174613
T1094TS324_4,0.18257445,0.20229715
T1094TS324_5,0.21116985,0.12678045
T1094TS326_1,0.14413773,0.07146759
T1094TS326_2,0.15003964,0.09045416
T1094TS326_3,0.14069691,0.07455612
T1094TS326_4,0.19777775,0.10481755400000001
T1094TS326_5,0.21174118,0.13109002
T1094TS337_1,0.10442565,0.1537358
T1094TS337_2,0.025844852,0.04546817400000001
T1094TS337_3,0.13228752,0.21028152
T1094TS337_4,0.10516418,0.13754258
T1094TS337_5,0.09759835,0.20169303
T1094TS351_1,0.30890667,0.15541884
T1094TS351_2,0.3624131,0.15916811
T1094TS351_3,0.42357054,0.21489641
T1094TS351_4,0.33643895,0.21216623
T1094TS351_5,0.3503288,0.19966040000000002
T1094TS364_1,0.11485857,0.10429942
T1094TS364_3,0.09841839,0.056922514
T1094TS364_4,0.11728363,0.08628661
T1094TS364_5,0.10920875,0.092255756
T1094TS367_1,0.19310482,0.110756196
T1094TS367_2,0.2025004,0.120816596
T1094TS367_3,0.17783779,0.10341162
T1094TS367_4,0.16844513,0.10336153
T1094TS367_5,0.18095481,0.11602701
T1094TS377_1,0.19113673,0.24739654
T1094TS377_2,0.29596436,0.26551324
T1094TS377_3,0.28214413,0.27388418
T1094TS377_4,0.3146922,0.27237105
T1094TS377_5,0.30616385,0.26114598
T1094TS435_1,0.03361693,0.07645608
T1094TS435_2,0.16223569,0.099621214
T1094TS435_3,0.09081597,0.06333965
T1094TS435_4,0.12965222,0.11617393
T1094TS435_5,0.108313605,0.08362556
T1094TS437_1,0.08234433,0.15896748
T1094TS437_2,0.077207245,0.15774114
T1094TS437_3,0.09619214400000001,0.16634935
T1094TS437_4,0.08092475,0.15951613
T1094TS437_5,0.08641443,0.16347679999999998
T1094TS460_1,0.1656167,0.24079329
T1094TS460_2,0.04439558,0.07492425
T1094TS460_3,0.042697288,0.05788483
T1094TS460_4,0.022392942000000002,0.049471095
T1094TS460_5,0.06436496,0.080133624
T1094TS468_1,0.08903641,0.058702107999999996
T1094TS468_2,0.110124014,0.060463585
T1094TS487_1,0.3265882,0.32798907
T1094TS487_2,0.33921188,0.32873800000000003
T1094TS487_3,0.2552963,0.28510209999999997
T1094TS487_4,0.29094702,0.29658756
T1094TS487_5,0.17551811,0.27497223
T1065s1TS013_1,0.6689619000000001,0.5941254
T1065s1TS013_2,0.71114177,0.4953088
T1065s1TS013_3,0.6810312,0.5206937
T1065s1TS013_4,0.65403426,0.54137903
T1065s1TS013_5,0.65273136,0.5058558
T1065s1TS031_1,0.6435724,0.5380517
T1065s1TS031_2,0.6576418,0.53521866
T1065s1TS031_3,0.6777173000000001,0.551229
T1065s1TS031_4,0.6134151,0.5330090000000001
T1065s1TS031_5,0.6166837,0.5520225000000001
T1065s1TS042_1,0.6531904000000001,0.5742565
T1065s1TS042_2,0.46036217,0.35272375
T1065s1TS042_3,0.64886725,0.55090594
T1065s1TS042_4,0.65136397,0.5482238
T1065s1TS042_5,0.40415135,0.2769566
T1065s1TS050_1,0.28477153,0.28551173
T1065s1TS070_1,0.6334251999999999,0.5803308
T1065s1TS070_2,0.53260964,0.5260479
T1065s1TS070_5,0.59514934,0.605009
T1065s1TS075_1,0.6184234000000001,0.52313197
T1065s1TS075_2,0.63546455,0.5414528000000001
T1065s1TS075_3,0.6328273,0.48521414
T1065s1TS075_4,0.57496756,0.48643574
T1065s1TS075_5,0.5898026,0.5012597
T1065s1TS097_1,0.41851629999999995,0.3475497
T1065s1TS097_2,0.2882504,0.18774538
T1065s1TS097_3,0.32849246,0.20430286
T1065s1TS097_5,0.3618896,0.28138520000000006
T1065s1TS138_1,0.21311404,0.09087207
T1065s1TS138_2,0.22497243,0.111811884
T1065s1TS138_3,0.14209288,0.085648306
T1065s1TS138_4,0.15964505,0.0806663
T1065s1TS138_5,0.22394663,0.10000013
T1065s1TS140_1,0.6582445,0.52288306
T1065s1TS140_2,0.6680484999999999,0.534131
T1065s1TS140_3,0.657712,0.57682335
T1065s1TS140_4,0.6463846999999999,0.5475469000000001
T1065s1TS140_5,0.63407737,0.49787529999999997
T1065s1TS151_4,0.26422429999999997,0.20669025
T1065s1TS183_1,0.7195019,0.6667534
T1065s1TS183_2,0.7731278,0.66307724
T1065s1TS183_3,0.70884496,0.5859047
T1065s1TS183_4,0.6892894,0.5736144
T1065s1TS183_5,0.7364823,0.65989745
T1065s1TS187_1,0.5999019,0.48788208
T1065s1TS187_2,0.56643325,0.48376927
T1065s1TS187_3,0.591364,0.45746356
T1065s1TS187_4,0.59847814,0.44150454
T1065s1TS187_5,0.59335256,0.50676
T1065s1TS198_1,0.59090286,0.47412536
T1065s1TS198_2,0.5517422,0.47230822
T1065s1TS198_3,0.57633865,0.4901939
T1065s1TS198_4,0.62204355,0.5085528
T1065s1TS198_5,0.56685984,0.43324855
T1065s1TS209_1,0.6732866999999999,0.62698925
T1065s1TS209_2,0.6874274,0.6055239
T1065s1TS209_3,0.6794595,0.6221361999999999
T1065s1TS209_4,0.6339663000000001,0.5525085999999999
T1065s1TS209_5,0.5722678000000001,0.5473474
T1065s1TS222_1,0.65792155,0.49697402
T1065s1TS222_2,0.6434819,0.49930513
T1065s1TS222_3,0.71121085,0.541725
T1065s1TS222_4,0.65531605,0.5024747
T1065s1TS222_5,0.5665842,0.47082675
T1065s1TS226_1,0.66940624,0.5920964
T1065s1TS226_2,0.6615548000000001,0.58422583
T1065s1TS226_3,0.64762515,0.56476617
T1065s1TS226_4,0.6730653,0.54009753
T1065s1TS226_5,0.6003185000000001,0.5454823000000001
T1065s1TS238_1,0.75350523,0.68436176
T1065s1TS238_2,0.742355,0.53844243
T1065s1TS238_3,0.76194006,0.67878735
T1065s1TS238_4,0.7213615,0.6357041
T1065s1TS238_5,0.75658417,0.65254056
T1065s1TS252_1,0.5785226,0.48208436
T1065s1TS252_2,0.57607305,0.47164565
T1065s1TS252_3,0.5391951,0.4223473
T1065s1TS252_4,0.6063721,0.4731084
T1065s1TS252_5,0.56930166,0.44723836
T1065s1TS277_1,0.6439965999999999,0.49763409999999997
T1065s1TS277_2,0.7460767,0.60679114
T1065s1TS277_3,0.6720835000000001,0.5506357
T1065s1TS277_4,0.61158794,0.5422591999999999
T1065s1TS277_5,0.67802286,0.5168050000000001
T1065s1TS278_1,0.72139513,0.6609477
T1065s1TS278_3,0.34439692,0.25507686
T1065s1TS278_4,0.47725716,0.33947104
T1065s1TS317_1,0.23845132,0.13571739
T1065s1TS317_2,0.2352049,0.12628405
T1065s1TS317_3,0.18643977,0.11991275
T1065s1TS317_4,0.13451856,0.11424663
T1065s1TS317_5,0.215795,0.10295915
T1065s1TS319_1,0.59885275,0.47590148
T1065s1TS319_2,0.59565127,0.5035615
T1065s1TS319_3,0.5742092,0.47862265
T1065s1TS319_4,0.61541146,0.45845845
T1065s1TS319_5,0.55043244,0.44689345
T1065s1TS324_1,0.7256585999999999,0.6201466
T1065s1TS324_2,0.65509033,0.5509672
T1065s1TS324_3,0.59004027,0.47949097
T1065s1TS324_4,0.5330345000000001,0.38395742
T1065s1TS324_5,0.48651198,0.35790079999999996
T1065s1TS326_1,0.6518626999999999,0.5283373
T1065s1TS326_2,0.6697251000000001,0.5103088
T1065s1TS326_3,0.64651275,0.51296175
T1065s1TS326_4,0.66236913,0.5532535
T1065s1TS326_5,0.6146371,0.53610843
T1065s1TS337_1,0.66021585,0.5395091999999999
T1065s1TS337_3,0.09735125,0.055741105
T1065s1TS337_5,0.14621744,0.036295805
T1065s1TS351_1,0.7731278,0.66307724
T1065s1TS351_2,0.7206461999999999,0.6474373999999999
T1065s1TS351_3,0.7422713000000001,0.6550531999999999
T1065s1TS351_4,0.7195019,0.6667534
T1065s1TS351_5,0.7391515000000001,0.7128889
T1065s1TS364_1,0.49107075,0.37501207
T1065s1TS364_2,0.41671807,0.3784741
T1065s1TS364_3,0.43951043,0.39314678
T1065s1TS364_4,0.45999256,0.39032343
T1065s1TS364_5,0.5169592000000001,0.42276236
T1065s1TS367_1,0.6739793000000001,0.5277608
T1065s1TS367_2,0.65539956,0.5058524999999999
T1065s1TS367_3,0.6572308000000001,0.5458181
T1065s1TS367_4,0.68612266,0.5462784
T1065s1TS367_5,0.6659257,0.5135776
T1065s1TS377_1,0.6414692,0.51541746
T1065s1TS377_2,0.61311764,0.53476655
T1065s1TS377_3,0.6518026,0.5299501
T1065s1TS377_4,0.626017,0.5286499
T1065s1TS377_5,0.63740075,0.50995797
T1065s1TS435_1,0.6446616999999999,0.46195280000000005
T1065s1TS435_2,0.63833076,0.48282108
T1065s1TS435_3,0.70307565,0.54878926
T1065s1TS435_4,0.66789055,0.6040715
T1065s1TS435_5,0.63756514,0.48802313
T1065s1TS451_1,0.6346193,0.5802419
T1065s1TS451_2,0.5471397,0.44781590000000004
T1065s1TS451_3,0.65766317,0.5672328000000001
T1065s1TS451_4,0.61933976,0.5722904999999999
T1065s1TS451_5,0.6684608,0.5547727
T1065s1TS460_1,0.63119966,0.5142949
T1065s1TS460_2,0.46588900000000005,0.35526302
T1065s1TS460_4,0.48730108,0.41864455
T1065s1TS468_1,0.56627965,0.44818836
T1065s1TS468_2,0.56716377,0.44792727
T1065s1TS487_1,0.74521023,0.66450036
T1065s1TS487_2,0.6973524999999999,0.63761175
T1065s1TS487_3,0.7078575,0.58438843
T1065s1TS487_4,0.7573156,0.6619196999999999
T1065s1TS487_5,0.7474764,0.66917413
T1086TS013_1,0.5888317,0.5696842
T1086TS013_2,0.57444036,0.5553222
T1086TS013_3,0.5523555,0.5781041
T1086TS013_4,0.64452034,0.5923741
T1086TS013_5,0.5516101999999999,0.5575076999999999
T1086TS031_1,0.59185624,0.67896104
T1086TS031_2,0.63645077,0.6698993000000001
T1086TS031_3,0.67265123,0.70005393
T1086TS031_4,0.34249863,0.5039049
T1086TS031_5,0.5024441,0.5450332
T1086TS042_1,0.6301585999999999,0.70037866
T1086TS042_2,0.61213046,0.6797300000000001
T1086TS042_3,0.62725186,0.68685645
T1086TS042_4,0.5463958999999999,0.61891294
T1086TS042_5,0.60283417,0.6708721
T1086TS050_1,0.43304148,0.52869934
T1086TS050_2,0.41128457,0.5021907
T1086TS050_5,0.4537465,0.48135802
T1086TS070_1,0.625258,0.65094775
T1086TS070_2,0.6473106,0.6596215999999999
T1086TS070_3,0.49326107,0.37108925
T1086TS070_4,0.44579843,0.3466889
T1086TS070_5,0.62657905,0.6318831
T1086TS075_1,0.44766474,0.46178183
T1086TS075_2,0.34627712,0.4405819
T1086TS075_3,0.38881713,0.4197866
T1086TS075_4,0.63409835,0.5780599000000001
T1086TS075_5,0.59385425,0.56838244
T1086TS081_1,0.31942195,0.41391656
T1086TS081_2,0.25703698,0.37459309999999996
T1086TS081_3,0.21969925,0.36050916
T1086TS081_4,0.2892975,0.3508417
T1086TS097_1,0.53195274,0.57772404
T1086TS097_2,0.51598763,0.56971276
T1086TS097_3,0.5358854000000001,0.5609831999999999
T1086TS097_4,0.50726706,0.5558104
T1086TS097_5,0.5040093,0.5410983
T1086TS140_1,0.47008854,0.5513232
T1086TS140_2,0.38122153,0.48851767
T1086TS140_3,0.55985117,0.60886085
T1086TS140_4,0.40595022,0.48750615
T1086TS140_5,0.37334734,0.48770112
T1086TS183_1,0.73323244,0.76533306
T1086TS183_2,0.76624614,0.75979733
T1086TS183_3,0.75277007,0.77389926
T1086TS183_4,0.68675935,0.7326764
T1086TS183_5,0.7364094,0.7515444
T1086TS187_1,0.40859812,0.41835517
T1086TS187_2,0.3985993,0.4204294
T1086TS187_4,0.5815994000000001,0.63015777
T1086TS187_5,0.60563445,0.6442254
T1086TS198_1,0.6240974,0.57717776
T1086TS198_2,0.611229,0.5549574
T1086TS198_3,0.5777658,0.5656896
T1086TS198_4,0.4114724,0.43706602
T1086TS198_5,0.45515790000000006,0.46669155
T1086TS209_1,0.80498385,0.74904907
T1086TS209_2,0.816605,0.77146214
T1086TS209_3,0.8023569,0.75124484
T1086TS209_4,0.7661169,0.7583460999999999
T1086TS209_5,0.773007,0.73862195
T1086TS222_1,0.7113585,0.74383426
T1086TS222_2,0.7247368000000001,0.7308869
T1086TS222_3,0.7033965,0.74546695
T1086TS222_4,0.60272545,0.63928455
T1086TS222_5,0.41539929999999997,0.44459182
T1086TS226_1,0.5527380000000001,0.6358291
T1086TS226_2,0.61173314,0.6800634
T1086TS226_3,0.61305696,0.67340964
T1086TS226_4,0.53047377,0.63171184
T1086TS226_5,0.5920810999999999,0.64261776
T1086TS238_1,0.7494833000000001,0.78257126
T1086TS238_2,0.73323244,0.76533306
T1086TS238_3,0.7510708,0.77349156
T1086TS238_4,0.71071213,0.7235758000000001
T1086TS238_5,0.74385685,0.7510397
T1086TS252_1,0.6102541,0.6218073000000001
T1086TS252_2,0.5817905,0.60748285
T1086TS252_3,0.5348126999999999,0.5940298
T1086TS252_4,0.4187397,0.41071916
T1086TS252_5,0.37377727,0.41645283
T1086TS259_1,0.27391509999999997,0.3071007
T1086TS259_2,0.30205715,0.2987922
T1086TS259_3,0.24617296,0.27738082
T1086TS259_4,0.26580766,0.29347387
T1086TS259_5,0.2752539,0.31000015
T1086TS277_1,0.7531249,0.7310075
T1086TS277_2,0.68842196,0.718924
T1086TS277_3,0.6786890999999999,0.7368933000000001
T1086TS277_4,0.7084828000000001,0.72251564
T1086TS277_5,0.70292306,0.7189409000000001
T1086TS278_1,0.5987819000000001,0.5937429
T1086TS278_2,0.5805385999999999,0.5791745
T1086TS278_3,0.61110884,0.5886932
T1086TS278_4,0.66463304,0.5865834
T1086TS319_1,0.59042114,0.61683166
T1086TS319_2,0.5817905,0.60748285
T1086TS319_3,0.5348126999999999,0.5940298
T1086TS319_4,0.56757087,0.6378221
T1086TS319_5,0.6235335999999999,0.6290697
T1086TS324_1,0.62681085,0.6786033
T1086TS324_2,0.63878137,0.7169986999999999
T1086TS324_3,0.57768536,0.6560756
T1086TS324_4,0.54567814,0.6206735
T1086TS324_5,0.57321435,0.63261676
T1086TS326_1,0.6464498000000001,0.6986439999999999
T1086TS326_2,0.66650426,0.7183724
T1086TS326_3,0.63977486,0.71703506
T1086TS326_4,0.61502314,0.70456225
T1086TS326_5,0.6619261,0.71689624
T1086TS337_1,0.39695066,0.44515967
T1086TS337_2,0.40928337,0.45325723
T1086TS337_3,0.36999699999999996,0.44935119999999995
T1086TS337_5,0.35473695,0.43421668
T1086TS351_1,0.7194295,0.76164633
T1086TS351_2,0.68675935,0.7326764
T1086TS351_3,0.72541344,0.7423206999999999
T1086TS351_4,0.71075606,0.7658761
T1086TS351_5,0.736954,0.77355427
T1086TS364_1,0.58772945,0.55137146
T1086TS364_2,0.58025485,0.54503983
T1086TS364_3,0.54477656,0.5583499
T1086TS364_4,0.55177927,0.5521065
T1086TS364_5,0.56854194,0.5485687
T1086TS367_1,0.70211333,0.740267
T1086TS367_2,0.7259683000000001,0.73659974
T1086TS367_3,0.72367215,0.7366505
T1086TS367_4,0.7448659000000001,0.7418189000000001
T1086TS367_5,0.7090970999999999,0.7284235
T1086TS377_1,0.48775159999999995,0.5417886
T1086TS377_2,0.5805539000000001,0.5833616
T1086TS377_3,0.5616729,0.6058085
T1086TS377_4,0.40595022,0.48750615
T1086TS377_5,0.5454041999999999,0.59032166
T1086TS435_1,0.6961574,0.71446365
T1086TS435_2,0.6287568,0.70728123
T1086TS435_3,0.70551026,0.7223745
T1086TS435_4,0.66814184,0.6836635999999999
T1086TS435_5,0.43660995,0.44528496
T1086TS460_1,0.35630223,0.46833855
T1086TS460_2,0.36777170000000003,0.43764907
T1086TS460_3,0.4072393,0.47149426
T1086TS460_4,0.35695565,0.42478508
T1086TS460_5,0.36666662,0.47863817
T1086TS468_1,0.62521577,0.6645694999999999
T1086TS487_1,0.63633746,0.71319944
T1086TS487_2,0.59464175,0.6849278
T1086TS487_3,0.6259373,0.69664705
T1086TS487_4,0.6667234000000001,0.70806104
T1086TS487_5,0.65533537,0.70174915
T1046s1TS013_1,0.56734,0.59158105
T1046s1TS013_2,0.74330235,0.7361458000000001
T1046s1TS013_3,0.6519205,0.61523813
T1046s1TS013_4,0.6212380999999999,0.65196604
T1046s1TS013_5,0.5897838000000001,0.61248827
T1046s1TS031_1,0.5076026,0.47259006
T1046s1TS031_2,0.44304204,0.44859448
T1046s1TS031_3,0.54556215,0.5707760999999999
T1046s1TS031_4,0.5151819999999999,0.5525404
T1046s1TS042_1,0.42895445,0.49538174
T1046s1TS042_3,0.54143804,0.47554135
T1046s1TS050_2,0.14756955,0.21727368
T1046s1TS052_1,0.31261024,0.2508323
T1046s1TS052_2,0.19682506,0.113297395
T1046s1TS052_3,0.24450395,0.24807891
T1046s1TS052_4,0.33428186,0.1907576
T1046s1TS052_5,0.21370764,0.16988549
T1046s1TS070_1,0.62977594,0.5496852
T1046s1TS070_2,0.42329022,0.41405073
T1046s1TS070_5,0.61742723,0.53470284
T1046s1TS075_1,0.4329019,0.56985253
T1046s1TS075_2,0.48092714,0.5850922
T1046s1TS075_3,0.4606585999999999,0.551344
T1046s1TS075_4,0.470066,0.52130866
T1046s1TS075_5,0.4557089,0.59538805
T1046s1TS097_1,0.49770299999999995,0.5630729
T1046s1TS097_2,0.22892115,0.20010254
T1046s1TS097_3,0.46588814,0.46792918
T1046s1TS097_4,0.47395107,0.51048565
T1046s1TS138_1,0.2876708,0.296498
T1046s1TS138_2,0.3007554,0.33315673
T1046s1TS138_3,0.26900240000000003,0.25926635
T1046s1TS138_4,0.34376118,0.3880745
T1046s1TS138_5,0.32656917,0.35149226
T1046s1TS140_1,0.40930492,0.56328183
T1046s1TS140_2,0.4506718,0.54392385
T1046s1TS140_3,0.46500722,0.57774943
T1046s1TS140_4,0.48975188,0.5826384
T1046s1TS140_5,0.46736629999999996,0.55984706
T1046s1TS151_1,0.2828865,0.11801589
T1046s1TS151_4,0.2949771,0.18378825
T1046s1TS183_1,0.5499914,0.5774971999999999
T1046s1TS183_2,0.7867052,0.74000984
T1046s1TS183_3,0.7794185,0.75345474
T1046s1TS183_4,0.5490723000000001,0.5605486
T1046s1TS183_5,0.712333,0.6615721999999999
T1046s1TS187_1,0.38472596,0.36600617
T1046s1TS187_2,0.4310621,0.39340243
T1046s1TS187_3,0.39559916,0.37502888
T1046s1TS187_4,0.40306425,0.38589922
T1046s1TS187_5,0.38132563,0.38942899999999997
T1046s1TS198_1,0.48647875,0.5707405
T1046s1TS198_2,0.51062995,0.60263157
T1046s1TS198_3,0.5164651,0.6165647
T1046s1TS198_4,0.4888251,0.5400235999999999
T1046s1TS198_5,0.4802696,0.5207268
T1046s1TS209_1,0.6330180000000001,0.6975549
T1046s1TS209_2,0.68353057,0.7568005
T1046s1TS209_3,0.61784786,0.6770814
T1046s1TS209_4,0.5785378999999999,0.6603941
T1046s1TS209_5,0.5349515,0.5645526999999999
T1046s1TS222_1,0.55062646,0.54420036
T1046s1TS222_2,0.5476232,0.5512151
T1046s1TS222_3,0.57606953,0.5672235
T1046s1TS222_4,0.31812206,0.33837953
T1046s1TS222_5,0.5156350000000001,0.5507774000000001
T1046s1TS226_1,0.5620553,0.5164246
T1046s1TS226_2,0.45880730000000003,0.40991077
T1046s1TS226_3,0.39905658,0.5034603
T1046s1TS226_4,0.46416134,0.48645717
T1046s1TS226_5,0.52210677,0.52112657
T1046s1TS238_1,0.7867052,0.74000984
T1046s1TS238_2,0.80082005,0.73337203
T1046s1TS238_3,0.76699936,0.70259124
T1046s1TS238_4,0.8017666999999999,0.67975813
T1046s1TS238_5,0.732978,0.6924548
T1046s1TS252_1,0.40456006,0.36317796
T1046s1TS252_2,0.407632,0.33291674
T1046s1TS252_3,0.37887955,0.33081385
T1046s1TS252_4,0.43304288,0.38071355
T1046s1TS252_5,0.3475851,0.33217782
T1046s1TS277_1,0.6235520999999999,0.67867136
T1046s1TS277_2,0.53757036,0.60503787
T1046s1TS277_3,0.58477306,0.6191932
T1046s1TS277_4,0.43620044,0.4632261
T1046s1TS277_5,0.5210122,0.5809286
T1046s1TS278_1,0.55305374,0.53438556
T1046s1TS278_3,0.6139495,0.6257057
T1046s1TS278_5,0.66805965,0.48957548
T1046s1TS305_1,0.21374097,0.06410606
T1046s1TS317_1,0.37346205,0.42284805
T1046s1TS317_2,0.43261328,0.40752038
T1046s1TS317_3,0.34573373,0.36304006
T1046s1TS317_4,0.40196544,0.42284212
T1046s1TS317_5,0.4132848,0.38377702
T1046s1TS319_1,0.3712718,0.38009602
T1046s1TS319_2,0.42222209999999993,0.32990915
T1046s1TS319_3,0.41217515,0.34505644
T1046s1TS319_4,0.4379706,0.39130273
T1046s1TS319_5,0.3592616,0.35603726
T1046s1TS324_1,0.49932566,0.5365479000000001
T1046s1TS324_4,0.34197763,0.3045739
T1046s1TS324_5,0.36699414,0.43408477
T1046s1TS326_1,0.55182284,0.5186983000000001
T1046s1TS326_2,0.5311425999999999,0.51001704
T1046s1TS326_3,0.46074232,0.47343698
T1046s1TS326_4,0.41947904,0.49276388
T1046s1TS326_5,0.47499838,0.52236843
T1046s1TS337_1,0.51889104,0.5515454000000001
T1046s1TS337_2,0.16735263,0.07212712
T1046s1TS337_3,0.28819570000000005,0.30243304
T1046s1TS337_4,0.5475187,0.46553829999999996
T1046s1TS351_1,0.6817426999999999,0.67896336
T1046s1TS351_2,0.6462566,0.51436067
T1046s1TS351_3,0.7182904999999999,0.73639524
T1046s1TS351_4,0.596245,0.6226389
T1046s1TS351_5,0.7272522,0.73788136
T1046s1TS364_1,0.29610425,0.33549409999999996
T1046s1TS364_2,0.33841196,0.43158165
T1046s1TS364_3,0.33577186,0.43265828
T1046s1TS364_4,0.31008345,0.34497577
T1046s1TS364_5,0.3056153,0.39987940000000005
T1046s1TS367_1,0.53224087,0.5496920999999999
T1046s1TS367_2,0.5222392,0.564581
T1046s1TS367_3,0.5451071,0.55885655
T1046s1TS367_4,0.51818144,0.54213846
T1046s1TS367_5,0.53878194,0.59547496
T1046s1TS377_1,0.46820337,0.5623206000000001
T1046s1TS377_2,0.48806706,0.5367445
T1046s1TS377_3,0.46470162,0.55550164
T1046s1TS377_4,0.5072797,0.5566793999999999
T1046s1TS377_5,0.44901714,0.5696257
T1046s1TS435_1,0.3785119,0.39907554
T1046s1TS435_2,0.36946473,0.43267074
T1046s1TS435_3,0.37143785,0.47539032
T1046s1TS435_4,0.365576,0.48355418
T1046s1TS435_5,0.39138103,0.41310245
T1046s1TS451_1,0.6934549,0.6015651999999999
T1046s1TS451_2,0.38242304,0.5636321
T1046s1TS451_3,0.45459697,0.5358901999999999
T1046s1TS451_4,0.46682054,0.5031696
T1046s1TS451_5,0.44530517,0.5136023000000001
T1046s1TS460_1,0.44589233,0.5625885
T1046s1TS468_1,0.31232578,0.35920820000000003
T1046s1TS468_2,0.31421143,0.44290408
T1046s1TS487_1,0.61335194,0.6207243
T1046s1TS487_2,0.63237363,0.6796263000000001
T1046s1TS487_3,0.543647,0.5851385
T1046s1TS487_4,0.55029243,0.6586889
T1046s1TS487_5,0.5189779999999999,0.6367895
T1091TS013_1,0.5525351,0.4713951
T1091TS013_2,0.55409014,0.46658483
T1091TS013_3,0.5598384,0.463592
T1091TS013_4,0.5611522,0.46165073
T1091TS013_5,0.56129813,0.47532603
T1091TS031_1,0.26073894,0.23092729
T1091TS031_2,0.34582144,0.2711473
T1091TS031_3,0.43651962,0.36525378
T1091TS031_4,0.35306564,0.31405029999999995
T1091TS031_5,0.39410293,0.31921098
